namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,start_pos,end_pos,target_text
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,68f554d7-81cf-4316-ae57-8022beb7eeaa,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8437,7c7c1fac-7227-4c50-9f20-1fa8c3f2be5c,Covid2Articles/chris-wallace-says-trump-arrived-at-debate-too-late-for-cor_GS2022_06_22.txt,530711971,chris-wallace-says-trump-arrived-at-debate-too-late-for-cor.txt,073eadd7575c1a8103f753d8100c5a3d16832c593924032a264b65543a1881fb,3153,PYBOSSA,999,14,7287bb36-5055-4737-b28e-be715f8a1776,28f9d60b-687b-4e94-bcc7-c32351d43ddc,2022-07-04 09:56:43.345409,2022-07-04 10:48:06.575095,3083.229686,Language Specialist V4,T1.Q1,Which of the following appears in the bolded text to the left? Check all that apply and highlight each corresponding passage in the bolded text.,T1.Q1.A1,Metaphorical Language,b7fc49d9-0b03-440d-bd81-fe0faf61d9ec,2e296d2c-855a-45ee-a1bc-9c790073d85e,Metaphorical Language,1,1,3089,3094,orbit
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,68f554d7-81cf-4316-ae57-8022beb7eeaa,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8437,7c7c1fac-7227-4c50-9f20-1fa8c3f2be5c,Covid2Articles/chris-wallace-says-trump-arrived-at-debate-too-late-for-cor_GS2022_06_22.txt,530711971,chris-wallace-says-trump-arrived-at-debate-too-late-for-cor.txt,073eadd7575c1a8103f753d8100c5a3d16832c593924032a264b65543a1881fb,3153,PYBOSSA,999,14,7287bb36-5055-4737-b28e-be715f8a1776,28f9d60b-687b-4e94-bcc7-c32351d43ddc,2022-07-04 09:56:43.345409,2022-07-04 10:48:06.575095,3083.229686,Language Specialist V4,T1.Q2,"The use of metaphorical language (e.g., metaphors of war, disease, infection, invasion, alien, decay, etc) is....",T1.Q2.A4,Mildly inappropriate,a29a015f-458f-49a5-adb7-ea5b9f3dee3b,6e776865-b7f7-41a9-b3cf-6c7ef3438c08,Mildly inappropriate,0,0,0,0,
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,68f554d7-81cf-4316-ae57-8022beb7eeaa,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8437,7c7c1fac-7227-4c50-9f20-1fa8c3f2be5c,Covid2Articles/chris-wallace-says-trump-arrived-at-debate-too-late-for-cor_GS2022_06_22.txt,530711971,chris-wallace-says-trump-arrived-at-debate-too-late-for-cor.txt,073eadd7575c1a8103f753d8100c5a3d16832c593924032a264b65543a1881fb,3153,PYBOSSA,999,14,7287bb36-5055-4737-b28e-be715f8a1776,28f9d60b-687b-4e94-bcc7-c32351d43ddc,2022-07-04 09:56:43.345409,2022-07-04 10:48:06.575095,3083.229686,Language Specialist V4,T1.Q14,"Does the bolded passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q14.A1,Nope,d522dea5-0299-4c33-b7ed-5c8b3e00f1d2,004dca88-9dbc-401d-baa6-35c15e7bbff2,Nope,0,0,0,0,
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,68f554d7-81cf-4316-ae57-8022beb7eeaa,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8437,7c7c1fac-7227-4c50-9f20-1fa8c3f2be5c,Covid2Articles/chris-wallace-says-trump-arrived-at-debate-too-late-for-cor_GS2022_06_22.txt,530711971,chris-wallace-says-trump-arrived-at-debate-too-late-for-cor.txt,073eadd7575c1a8103f753d8100c5a3d16832c593924032a264b65543a1881fb,3153,PYBOSSA,999,14,92448638-6c04-4a60-b33e-9501fe71ad87,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-04 09:17:40.647451,2022-07-04 13:46:04.493619,16103.846168,Language Specialist V4,T1.Q1,Which of the following appears in the bolded text to the left? Check all that apply and highlight each corresponding passage in the bolded text.,T1.Q1.A11,Other unnecessary or misleading coloring of language,00b3f2ed-ad9e-4e42-8c8a-5354abdddc03,8b910b5e-3058-4bff-bb88-bbb5b42ffceb,Other unnecessary or misleading coloring of language,1,1,3028,3151,"It is not immediately clear if any of the members in Trump\u2019s orbit were among the residents counted by Ohio state officials"
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,68f554d7-81cf-4316-ae57-8022beb7eeaa,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8437,7c7c1fac-7227-4c50-9f20-1fa8c3f2be5c,Covid2Articles/chris-wallace-says-trump-arrived-at-debate-too-late-for-cor_GS2022_06_22.txt,530711971,chris-wallace-says-trump-arrived-at-debate-too-late-for-cor.txt,073eadd7575c1a8103f753d8100c5a3d16832c593924032a264b65543a1881fb,3153,PYBOSSA,999,14,92448638-6c04-4a60-b33e-9501fe71ad87,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-04 09:17:40.647451,2022-07-04 13:46:04.493619,16103.846168,Language Specialist V4,T1.Q1,Which of the following appears in the bolded text to the left? Check all that apply and highlight each corresponding passage in the bolded text.,T1.Q1.A1,Metaphorical Language,b7fc49d9-0b03-440d-bd81-fe0faf61d9ec,089282af-deb4-405e-bf6a-9352e4aeeced,Metaphorical Language,1,1,3081,3094,"Trump\u2019s orbit"
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,68f554d7-81cf-4316-ae57-8022beb7eeaa,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8437,7c7c1fac-7227-4c50-9f20-1fa8c3f2be5c,Covid2Articles/chris-wallace-says-trump-arrived-at-debate-too-late-for-cor_GS2022_06_22.txt,530711971,chris-wallace-says-trump-arrived-at-debate-too-late-for-cor.txt,073eadd7575c1a8103f753d8100c5a3d16832c593924032a264b65543a1881fb,3153,PYBOSSA,999,14,92448638-6c04-4a60-b33e-9501fe71ad87,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-04 09:17:40.647451,2022-07-04 13:46:04.493619,16103.846168,Language Specialist V4,T1.Q2,"The use of metaphorical language (e.g., metaphors of war, disease, infection, invasion, alien, decay, etc) is....",T1.Q2.A5,Not at all inappropriate,6fb51ba4-2980-4871-931c-86214e12b1fb,18f71520-a2bc-481a-a867-bb3ecea7420f,Not at all inappropriate,0,0,0,0,
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,68f554d7-81cf-4316-ae57-8022beb7eeaa,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8437,7c7c1fac-7227-4c50-9f20-1fa8c3f2be5c,Covid2Articles/chris-wallace-says-trump-arrived-at-debate-too-late-for-cor_GS2022_06_22.txt,530711971,chris-wallace-says-trump-arrived-at-debate-too-late-for-cor.txt,073eadd7575c1a8103f753d8100c5a3d16832c593924032a264b65543a1881fb,3153,PYBOSSA,999,14,92448638-6c04-4a60-b33e-9501fe71ad87,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-04 09:17:40.647451,2022-07-04 13:46:04.493619,16103.846168,Language Specialist V4,T1.Q12,How misleading or otherwise problematic is the colorful language?,T1.Q12.A2,Somewhat,ce25c8eb-3350-4faf-980c-aee3945fb862,4c319b09-2304-403d-aaa4-3a4891e754ff,Somewhat,0,0,0,0,
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,68f554d7-81cf-4316-ae57-8022beb7eeaa,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8437,7c7c1fac-7227-4c50-9f20-1fa8c3f2be5c,Covid2Articles/chris-wallace-says-trump-arrived-at-debate-too-late-for-cor_GS2022_06_22.txt,530711971,chris-wallace-says-trump-arrived-at-debate-too-late-for-cor.txt,073eadd7575c1a8103f753d8100c5a3d16832c593924032a264b65543a1881fb,3153,PYBOSSA,999,14,92448638-6c04-4a60-b33e-9501fe71ad87,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-04 09:17:40.647451,2022-07-04 13:46:04.493619,16103.846168,Language Specialist V4,T1.Q14,"Does the bolded passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q14.A1,Nope,d522dea5-0299-4c33-b7ed-5c8b3e00f1d2,7405d999-fef8-4a99-9a3d-b72b77c8be71,Nope,0,0,0,0,
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,68f554d7-81cf-4316-ae57-8022beb7eeaa,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8437,7c7c1fac-7227-4c50-9f20-1fa8c3f2be5c,Covid2Articles/chris-wallace-says-trump-arrived-at-debate-too-late-for-cor_GS2022_06_22.txt,530711971,chris-wallace-says-trump-arrived-at-debate-too-late-for-cor.txt,073eadd7575c1a8103f753d8100c5a3d16832c593924032a264b65543a1881fb,3153,PYBOSSA,999,14,acec9f85-a399-490c-9363-0825f9f2d033,21768b87-2ad3-43c6-b236-cda7dc437264,2022-07-05 02:26:24.423923,2022-07-05 02:32:00.801254,336.377331,Language Specialist V4,T1.Q1,Which of the following appears in the bolded text to the left? Check all that apply and highlight each corresponding passage in the bolded text.,T1.Q1.A12,Colorful but not misleading in any way,f8ac37fb-ecaf-4add-bc53-2ed1ab7136f6,4927d03f-724c-4569-89ed-e983880cc845,Colorful but not misleading in any way,1,1,3028,3151,"It is not immediately clear if any of the members in Trump\u2019s orbit were among the residents counted by Ohio state officials"
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,68f554d7-81cf-4316-ae57-8022beb7eeaa,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8437,7c7c1fac-7227-4c50-9f20-1fa8c3f2be5c,Covid2Articles/chris-wallace-says-trump-arrived-at-debate-too-late-for-cor_GS2022_06_22.txt,530711971,chris-wallace-says-trump-arrived-at-debate-too-late-for-cor.txt,073eadd7575c1a8103f753d8100c5a3d16832c593924032a264b65543a1881fb,3153,PYBOSSA,999,14,acec9f85-a399-490c-9363-0825f9f2d033,21768b87-2ad3-43c6-b236-cda7dc437264,2022-07-05 02:26:24.423923,2022-07-05 02:32:00.801254,336.377331,Language Specialist V4,T1.Q14,"Does the bolded passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q14.A3,Great job!,e35b9bf5-d6b7-4e1a-bc41-8096e584cbbc,4c565090-b94e-4bee-9d87-081a8e2ab56b,Great job!,1,1,3028,3151,"It is not immediately clear if any of the members in Trump\u2019s orbit were among the residents counted by Ohio state officials"
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,68f554d7-81cf-4316-ae57-8022beb7eeaa,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8437,7c7c1fac-7227-4c50-9f20-1fa8c3f2be5c,Covid2Articles/chris-wallace-says-trump-arrived-at-debate-too-late-for-cor_GS2022_06_22.txt,530711971,chris-wallace-says-trump-arrived-at-debate-too-late-for-cor.txt,073eadd7575c1a8103f753d8100c5a3d16832c593924032a264b65543a1881fb,3153,PYBOSSA,999,14,01b545aa-7c4b-4644-84a9-1c82edcd51eb,f0342a89-0fda-4d36-9629-58c51950e7eb,2022-07-05 17:53:05.091343,2022-07-05 17:59:36.940084,391.848741,Language Specialist V4,T1.Q1,Which of the following appears in the bolded text to the left? Check all that apply and highlight each corresponding passage in the bolded text.,T1.Q1.A4,Emotional tone (including expletives),db4a4ae8-e6b3-491e-aa72-7ad74fbc64ff,2e068740-ff81-4bf1-bda7-5f7f99d42bfb,Emotional tone (including expletives),1,1,3028,3055,It is not immediately clear
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,68f554d7-81cf-4316-ae57-8022beb7eeaa,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8437,7c7c1fac-7227-4c50-9f20-1fa8c3f2be5c,Covid2Articles/chris-wallace-says-trump-arrived-at-debate-too-late-for-cor_GS2022_06_22.txt,530711971,chris-wallace-says-trump-arrived-at-debate-too-late-for-cor.txt,073eadd7575c1a8103f753d8100c5a3d16832c593924032a264b65543a1881fb,3153,PYBOSSA,999,14,01b545aa-7c4b-4644-84a9-1c82edcd51eb,f0342a89-0fda-4d36-9629-58c51950e7eb,2022-07-05 17:53:05.091343,2022-07-05 17:59:36.940084,391.848741,Language Specialist V4,T1.Q5,How inappropriate/exaggerated is the emotional tone?,T1.Q5.A3,Moderately inappropriate/exaggerated,767d43a6-0192-41a3-a973-6838f26b3890,6caac22c-47fa-4774-98cb-c169bc83fb1f,Moderately inappropriate/exaggerated,0,0,0,0,
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,68f554d7-81cf-4316-ae57-8022beb7eeaa,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8437,7c7c1fac-7227-4c50-9f20-1fa8c3f2be5c,Covid2Articles/chris-wallace-says-trump-arrived-at-debate-too-late-for-cor_GS2022_06_22.txt,530711971,chris-wallace-says-trump-arrived-at-debate-too-late-for-cor.txt,073eadd7575c1a8103f753d8100c5a3d16832c593924032a264b65543a1881fb,3153,PYBOSSA,999,14,01b545aa-7c4b-4644-84a9-1c82edcd51eb,f0342a89-0fda-4d36-9629-58c51950e7eb,2022-07-05 17:53:05.091343,2022-07-05 17:59:36.940084,391.848741,Language Specialist V4,T1.Q6,Which of the following emotions does the passage express? Check all that apply.,T1.Q6.A8,Other,5b6d709f-a9ab-4281-9557-0e79be49626d,f76c24b1-4ad9-4b17-8af3-97f139880ced,Other,1,1,3028,3055,It is not immediately clear
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,68f554d7-81cf-4316-ae57-8022beb7eeaa,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8437,7c7c1fac-7227-4c50-9f20-1fa8c3f2be5c,Covid2Articles/chris-wallace-says-trump-arrived-at-debate-too-late-for-cor_GS2022_06_22.txt,530711971,chris-wallace-says-trump-arrived-at-debate-too-late-for-cor.txt,073eadd7575c1a8103f753d8100c5a3d16832c593924032a264b65543a1881fb,3153,PYBOSSA,999,14,01b545aa-7c4b-4644-84a9-1c82edcd51eb,f0342a89-0fda-4d36-9629-58c51950e7eb,2022-07-05 17:53:05.091343,2022-07-05 17:59:36.940084,391.848741,Language Specialist V4,T1.Q7,What other emotion does the passage express?,T1.Q7.A1,placeholder answer for TEXT,041288b2-d395-4047-9f90-a6eb0f47a740,15d8de65-a1e0-4f14-b23b-905f5c313c8b,uncertainty,0,0,0,0,
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,68f554d7-81cf-4316-ae57-8022beb7eeaa,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8437,7c7c1fac-7227-4c50-9f20-1fa8c3f2be5c,Covid2Articles/chris-wallace-says-trump-arrived-at-debate-too-late-for-cor_GS2022_06_22.txt,530711971,chris-wallace-says-trump-arrived-at-debate-too-late-for-cor.txt,073eadd7575c1a8103f753d8100c5a3d16832c593924032a264b65543a1881fb,3153,PYBOSSA,999,14,01b545aa-7c4b-4644-84a9-1c82edcd51eb,f0342a89-0fda-4d36-9629-58c51950e7eb,2022-07-05 17:53:05.091343,2022-07-05 17:59:36.940084,391.848741,Language Specialist V4,T1.Q14,"Does the bolded passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q14.A1,Nope,d522dea5-0299-4c33-b7ed-5c8b3e00f1d2,1fa0ddbf-6b07-4fd0-b90f-cd693a3ae1d1,Nope,0,0,0,0,
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,68f554d7-81cf-4316-ae57-8022beb7eeaa,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8437,7c7c1fac-7227-4c50-9f20-1fa8c3f2be5c,Covid2Articles/chris-wallace-says-trump-arrived-at-debate-too-late-for-cor_GS2022_06_22.txt,530711971,chris-wallace-says-trump-arrived-at-debate-too-late-for-cor.txt,073eadd7575c1a8103f753d8100c5a3d16832c593924032a264b65543a1881fb,3153,PYBOSSA,999,14,14bf77aa-7085-445c-adc3-35de1dea553e,32366235-df74-4df9-b79f-c1fcd5d52645,2022-07-06 16:30:53.023226,2022-07-06 16:36:17.871947,324.848721,Language Specialist V4,T1.Q1,Which of the following appears in the bolded text to the left? Check all that apply and highlight each corresponding passage in the bolded text.,T1.Q1.A14,Nothing wrong with the language,51795b94-7b59-476f-8c71-b13c790a136d,a13dce8c-7bdd-4692-a460-aeb7b502c918,Nothing wrong with the language,1,1,3028,3151,"It is not immediately clear if any of the members in Trump\u2019s orbit were among the residents counted by Ohio state officials"
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,68f554d7-81cf-4316-ae57-8022beb7eeaa,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8437,7c7c1fac-7227-4c50-9f20-1fa8c3f2be5c,Covid2Articles/chris-wallace-says-trump-arrived-at-debate-too-late-for-cor_GS2022_06_22.txt,530711971,chris-wallace-says-trump-arrived-at-debate-too-late-for-cor.txt,073eadd7575c1a8103f753d8100c5a3d16832c593924032a264b65543a1881fb,3153,PYBOSSA,999,14,14bf77aa-7085-445c-adc3-35de1dea553e,32366235-df74-4df9-b79f-c1fcd5d52645,2022-07-06 16:30:53.023226,2022-07-06 16:36:17.871947,324.848721,Language Specialist V4,T1.Q14,"Does the bolded passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q14.A2,Good job!,c4b8493c-11b6-4f2d-ab9f-fefc62ff5da4,de6e25a4-2cd1-45f4-a2a3-2ab5c256b37d,Good job!,1,1,3028,3055,It is not immediately clear
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,68f554d7-81cf-4316-ae57-8022beb7eeaa,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8437,7c7c1fac-7227-4c50-9f20-1fa8c3f2be5c,Covid2Articles/chris-wallace-says-trump-arrived-at-debate-too-late-for-cor_GS2022_06_22.txt,530711971,chris-wallace-says-trump-arrived-at-debate-too-late-for-cor.txt,073eadd7575c1a8103f753d8100c5a3d16832c593924032a264b65543a1881fb,3153,PYBOSSA,999,14,27cd0de8-a03e-4c51-8536-1c63317cdd3d,cfc6ad33-60fd-4a43-8c83-be5e9d551e73,2022-07-06 16:51:21.323612,2022-07-06 16:58:30.277820,428.954208,Language Specialist V4,T1.Q1,Which of the following appears in the bolded text to the left? Check all that apply and highlight each corresponding passage in the bolded text.,T1.Q1.A2,Exaggeration,b6db58d0-7d18-4644-96fb-3a2b813cf534,400f7099-8c9f-452d-bc5f-1aff9b69a433,Exaggeration,1,1,3081,3094,"Trump\u2019s orbit"
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,68f554d7-81cf-4316-ae57-8022beb7eeaa,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8437,7c7c1fac-7227-4c50-9f20-1fa8c3f2be5c,Covid2Articles/chris-wallace-says-trump-arrived-at-debate-too-late-for-cor_GS2022_06_22.txt,530711971,chris-wallace-says-trump-arrived-at-debate-too-late-for-cor.txt,073eadd7575c1a8103f753d8100c5a3d16832c593924032a264b65543a1881fb,3153,PYBOSSA,999,14,27cd0de8-a03e-4c51-8536-1c63317cdd3d,cfc6ad33-60fd-4a43-8c83-be5e9d551e73,2022-07-06 16:51:21.323612,2022-07-06 16:58:30.277820,428.954208,Language Specialist V4,T1.Q1,Which of the following appears in the bolded text to the left? Check all that apply and highlight each corresponding passage in the bolded text.,T1.Q1.A1,Metaphorical Language,b7fc49d9-0b03-440d-bd81-fe0faf61d9ec,20dfa0de-0b80-42a9-bebf-66d2a10965d9,Metaphorical Language,1,1,3081,3094,"Trump\u2019s orbit"
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,68f554d7-81cf-4316-ae57-8022beb7eeaa,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8437,7c7c1fac-7227-4c50-9f20-1fa8c3f2be5c,Covid2Articles/chris-wallace-says-trump-arrived-at-debate-too-late-for-cor_GS2022_06_22.txt,530711971,chris-wallace-says-trump-arrived-at-debate-too-late-for-cor.txt,073eadd7575c1a8103f753d8100c5a3d16832c593924032a264b65543a1881fb,3153,PYBOSSA,999,14,27cd0de8-a03e-4c51-8536-1c63317cdd3d,cfc6ad33-60fd-4a43-8c83-be5e9d551e73,2022-07-06 16:51:21.323612,2022-07-06 16:58:30.277820,428.954208,Language Specialist V4,T1.Q2,"The use of metaphorical language (e.g., metaphors of war, disease, infection, invasion, alien, decay, etc) is....",T1.Q2.A3,Somewhat inappropriate,124cbe3a-c1f7-43d1-9197-0891a36f33ae,e41940fb-d21a-4ed3-8563-21c7c0509453,Somewhat inappropriate,0,0,0,0,
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,68f554d7-81cf-4316-ae57-8022beb7eeaa,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8437,7c7c1fac-7227-4c50-9f20-1fa8c3f2be5c,Covid2Articles/chris-wallace-says-trump-arrived-at-debate-too-late-for-cor_GS2022_06_22.txt,530711971,chris-wallace-says-trump-arrived-at-debate-too-late-for-cor.txt,073eadd7575c1a8103f753d8100c5a3d16832c593924032a264b65543a1881fb,3153,PYBOSSA,999,14,27cd0de8-a03e-4c51-8536-1c63317cdd3d,cfc6ad33-60fd-4a43-8c83-be5e9d551e73,2022-07-06 16:51:21.323612,2022-07-06 16:58:30.277820,428.954208,Language Specialist V4,T1.Q3,How much does the exaggeration misrepresent reality?,T1.Q3.A3,Some misrepresentation,1164dfcf-d457-483b-9a4b-0b8a54bd437c,91277911-f05f-4194-9ba5-638e47de0831,Some misrepresentation,0,0,0,0,
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,68f554d7-81cf-4316-ae57-8022beb7eeaa,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8437,7c7c1fac-7227-4c50-9f20-1fa8c3f2be5c,Covid2Articles/chris-wallace-says-trump-arrived-at-debate-too-late-for-cor_GS2022_06_22.txt,530711971,chris-wallace-says-trump-arrived-at-debate-too-late-for-cor.txt,073eadd7575c1a8103f753d8100c5a3d16832c593924032a264b65543a1881fb,3153,PYBOSSA,999,14,27cd0de8-a03e-4c51-8536-1c63317cdd3d,cfc6ad33-60fd-4a43-8c83-be5e9d551e73,2022-07-06 16:51:21.323612,2022-07-06 16:58:30.277820,428.954208,Language Specialist V4,T1.Q14,"Does the bolded passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q14.A1,Nope,d522dea5-0299-4c33-b7ed-5c8b3e00f1d2,38d04197-1244-4a28-8e56-14324f1050a5,Nope,0,0,0,0,
Language2022_03_17_Training_v2,ac6e2782162927721b03846726b0087bd0e1d1305020e7ee56cbf4498272e410,68f554d7-81cf-4316-ae57-8022beb7eeaa,https://pe.goodlylabs.org/project/TrainingTask_Language/task/8437,7c7c1fac-7227-4c50-9f20-1fa8c3f2be5c,Covid2Articles/chris-wallace-says-trump-arrived-at-debate-too-late-for-cor_GS2022_06_22.txt,530711971,chris-wallace-says-trump-arrived-at-debate-too-late-for-cor.txt,073eadd7575c1a8103f753d8100c5a3d16832c593924032a264b65543a1881fb,3153,PYBOSSA,999,14,c97d2ca3-6658-4ab2-bf9b-56e0b1cb8690,795ea7a3-33f5-4b8e-896f-14e07d9f20cd,2022-07-08 08:46:04.325114,2022-07-08 08:50:54.873493,290.548379,Language Specialist V4,T1.Q1,Which of the following appears in the bolded text to the left? Check all that apply and highlight each corresponding passage in the bolded text.,T1.Q1.A8,Improper grammar,d9ba6dfa-6b4d-4bed-b3bc-4451301f0d34,30d94fca-cdf9-45a2-9c01-a8adcf5ad7db,Improper grammar,1,1,3028,3151,"It is not immediately clear if any of the members in Trump\u2019s orbit were among the residents counted by Ohio state officials"
