article_batch_name,article_number,article_filename,article_sha256,article_text_length,tua_group_uuid,tua_group_name,tua_batch_uuid,tua_batch_name,tua_batch_final,source_task_uuid,tua_uuid,namespace,topic_name,case_number,answer_uuid,extra,highlight_count,start_pos,end_pos,target_text
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/RacistAttackOnCity.txt,530712334,RacistAttackOnCity.txt,6f4043eae8cf27914b2e78a601b253f94f43d610e3dcc942501746b7f45271b4,3022,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,2eb4e242-73a3-49dc-b845-bb89f7482cce,69d7134f-a9c2-44c5-8797-8009378faa67,Sources2021_02_23,01.12.01,1,3a420025-fc92-484a-aa88-7c73b6fa8e7b,"{""contrib_count"": 7, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/RacistAttackOnCity.txt,530712334,RacistAttackOnCity.txt,6f4043eae8cf27914b2e78a601b253f94f43d610e3dcc942501746b7f45271b4,3022,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,2eb4e242-73a3-49dc-b845-bb89f7482cce,9ff466c6-3b02-4456-b814-fbccec17a0a2,Sources2021_02_23,01.03.02,1,9509687d-a1fd-476e-b079-b49ed9839759,"{""contrib_count"": 5, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/RacistAttackOnCity.txt,530712334,RacistAttackOnCity.txt,6f4043eae8cf27914b2e78a601b253f94f43d610e3dcc942501746b7f45271b4,3022,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,2eb4e242-73a3-49dc-b845-bb89f7482cce,d041fad6-bced-4b56-be3c-387311de8dba,Sources2021_02_23,01.01.02,1,e4b27f85-f2ee-4555-83bf-15890e9c6c78,"{""contrib_count"": 5, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/RacistAttackOnCity.txt,530712334,RacistAttackOnCity.txt,6f4043eae8cf27914b2e78a601b253f94f43d610e3dcc942501746b7f45271b4,3022,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,2eb4e242-73a3-49dc-b845-bb89f7482cce,55cbccbc-6082-4e76-8496-4633b832169a,Sources2021_02_23,01.08.02,1,34edcf9d-4972-4742-914a-708b1325718b,"{""contrib_count"": 4, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/local news/RacistAttackOnCity.txt,530712334,RacistAttackOnCity.txt,6f4043eae8cf27914b2e78a601b253f94f43d610e3dcc942501746b7f45271b4,3022,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,2eb4e242-73a3-49dc-b845-bb89f7482cce,525170f6-621b-4954-9f2c-15d891219b7d,Sources2021_02_23,01.06.01,1,7ec12d42-9ce5-45a0-9c22-17059884f0c1,"{""contrib_count"": 7, ""answer_text_list"": []}",1,2596,2801,A] man in the black organic cannabis sweater was being extremely racist and then attacked this man trying to help. Everyone is okay but he got off three stops before Highway 33 and [the] Hollywood bus stop
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,00655af6-b7cc-442e-98e6-c2b706aad54e,b3b68948-9764-452d-ad7f-f26e0f7d7566,Sources2021_02_23,01.05.01,1,9a3b5c5c-6db7-46ce-89bd-f2b3427ea1b1,"{""contrib_count"": 6, ""answer_text_list"": []}",1,255,257,Dr
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,00655af6-b7cc-442e-98e6-c2b706aad54e,23ed0cd4-be21-4997-a1ef-c122c3bb6eca,Sources2021_02_23,01.05.05,1,046ea196-fa0f-4ed5-ad7d-9d4190be802c,"{""contrib_count"": 6, ""answer_text_list"": []}",1,265,268,Wen
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,00655af6-b7cc-442e-98e6-c2b706aad54e,7f92c514-1693-4b40-a785-35db70bf230c,Sources2021_02_23,01.05.02,1,c14cfbf4-9178-4bad-a780-d59cf704a4ac,"{""contrib_count"": 7, ""answer_text_list"": []}",1,239,254,medical analyst
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,00655af6-b7cc-442e-98e6-c2b706aad54e,971f4086-b2c7-4066-a2b7-95d6080ef144,Sources2021_02_23,01.05.02,2,c14cfbf4-9178-4bad-a780-d59cf704a4ac,"{""contrib_count"": 7, ""answer_text_list"": []}",1,763,774,former head
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,00655af6-b7cc-442e-98e6-c2b706aad54e,d2387e4e-564b-447a-ab27-8bed24c95d21,Sources2021_02_23,01.07.07,1,18e21aa9-9d29-437d-aa47-79e19060d9a9,"{""contrib_count"": 7, ""answer_text_list"": []}",1,1392,1412,she added in a tweet
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,00655af6-b7cc-442e-98e6-c2b706aad54e,33bbdc90-bf2b-4043-9699-d12ae111b7f3,Sources2021_02_23,01.05.03,1,4f58e6b5-084d-4169-bfda-75c64ee708c0,"{""contrib_count"": 6, ""answer_text_list"": []}",1,259,264,Leana
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,00655af6-b7cc-442e-98e6-c2b706aad54e,d5b1c0ce-ec2b-4e44-88eb-a53e1a757997,Sources2021_02_23,01.12.01,1,3a420025-fc92-484a-aa88-7c73b6fa8e7b,"{""contrib_count"": 7, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,00655af6-b7cc-442e-98e6-c2b706aad54e,7c542098-8799-464d-a574-9de88d04bdaf,Sources2021_02_23,01.02.02,1,49ee34db-883c-41c2-8a6a-d5e5ddfb828b,"{""contrib_count"": 4, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,00655af6-b7cc-442e-98e6-c2b706aad54e,c775d07f-4e0a-49c1-be26-b676c4253aee,Sources2021_02_23,01.08.01,1,3e9288b1-36ef-48a7-afd9-cffd2141ce2b,"{""contrib_count"": 5, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,00655af6-b7cc-442e-98e6-c2b706aad54e,3773c971-15d6-47b0-970c-3e4172da0c64,Sources2021_02_23,01.01.01,1,7e9ccb21-8e3f-4847-b7f0-10179ac3c497,"{""contrib_count"": 7, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,00655af6-b7cc-442e-98e6-c2b706aad54e,47d34838-2fa0-4b6e-bc0b-b0b81bffc054,Sources2021_02_23,01.06.01,1,7ec12d42-9ce5-45a0-9c22-17059884f0c1,"{""contrib_count"": 7, ""answer_text_list"": []}",1,581,737,"It\u2019s not hard to imagine that increased rhetoric about careless or even reckless Chinese scientists could provoke more acts of harm against AAPI communities"
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,00655af6-b7cc-442e-98e6-c2b706aad54e,8b5905e6-5508-4382-a938-60b30e1abb41,Sources2021_02_23,01.06.01,2,7ec12d42-9ce5-45a0-9c22-17059884f0c1,"{""contrib_count"": 7, ""answer_text_list"": []}",1,1147,1389,"None of this is to say that a scientific investigation shouldn\u2019t proceed. It should--and we must gather evidence objectively. No one should jump to conclusions or cherry-pick data to fit a pre-determined conclusion for partisan political aims"
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,00655af6-b7cc-442e-98e6-c2b706aad54e,05476a9e-9196-4f4b-b46d-157b14072ec5,Sources2021_02_23,01.10.04,1,1c6c8c09-6d35-4daf-83f7-714986ccf6e3,"{""contrib_count"": 4, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,00655af6-b7cc-442e-98e6-c2b706aad54e,99bbe6c5-5f35-420e-8528-b8d07fd956f0,Sources2021_02_23,01.06.02,1,de990e39-41ac-4bdb-bd52-19081eeff520,"{""contrib_count"": 7, ""answer_text_list"": []}",1,269,426,"warned that an investigation into the lab-leak theory for the origins of the coronavirus could ""increase anti-Asian"" hate in a Washington Post column Tuesday"
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,00655af6-b7cc-442e-98e6-c2b706aad54e,b05df7a4-1548-42d8-869e-7d730884eb16,Sources2021_02_23,01.06.02,2,de990e39-41ac-4bdb-bd52-19081eeff520,"{""contrib_count"": 7, ""answer_text_list"": []}",1,441,575,"said it was crucial to understand how the pandemic began to help prevent future ones, she said ""unproven speculation"" could be harmful"
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,00655af6-b7cc-442e-98e6-c2b706aad54e,dd51f219-1ce1-40ba-933c-337c4fecdb6a,Sources2021_02_23,01.06.02,3,de990e39-41ac-4bdb-bd52-19081eeff520,"{""contrib_count"": 7, ""answer_text_list"": []}",1,866,1141,she had received an increased amount of hate mail since the lab-leak theory gained more attention in recent weeks. She admonished politicians and media members to parse their language when criticizing the Chinese government by not conflating it with Chinese people in general
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,00655af6-b7cc-442e-98e6-c2b706aad54e,22990077-b858-4c6f-b219-96ca4648ec4b,Sources2021_02_23,01.03.01,1,0c6cfcb0-51be-4afd-9deb-80c645cc8500,"{""contrib_count"": 7, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,b2a2d6f1-7de9-49bd-8aec-b6054e84f2bf,3635233c-c509-4ef5-b019-74a026b3f584,Sources2021_02_23,01.05.07,1,0fb8b570-3498-4662-999f-266a90cdb5b0,"{""contrib_count"": 6, ""answer_text_list"": []}",1,1940,1955,Washington Post
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,b2a2d6f1-7de9-49bd-8aec-b6054e84f2bf,eedd8671-8cdc-4c74-ac30-2150d719ff98,Sources2021_02_23,01.02.03,1,acbfe0ad-7976-4cd7-b7cb-42a80ee14eb5,"{""contrib_count"": 4, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,b2a2d6f1-7de9-49bd-8aec-b6054e84f2bf,c8924c3e-002b-4dd1-9ce5-48f0cccfbe53,Sources2021_02_23,01.07.07,1,18e21aa9-9d29-437d-aa47-79e19060d9a9,"{""contrib_count"": 4, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,b2a2d6f1-7de9-49bd-8aec-b6054e84f2bf,2c07d3c8-6ee0-46e4-99f2-454313d30e8b,Sources2021_02_23,01.12.01,1,3a420025-fc92-484a-aa88-7c73b6fa8e7b,"{""contrib_count"": 7, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,b2a2d6f1-7de9-49bd-8aec-b6054e84f2bf,331e1943-d33a-4457-a0b7-e6106d53602a,Sources2021_02_23,01.08.02,1,34edcf9d-4972-4742-914a-708b1325718b,"{""contrib_count"": 4, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,b2a2d6f1-7de9-49bd-8aec-b6054e84f2bf,f5295cf7-d9d5-46b2-a6a2-355373064c04,Sources2021_02_23,01.01.02,1,e4b27f85-f2ee-4555-83bf-15890e9c6c78,"{""contrib_count"": 4, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,b2a2d6f1-7de9-49bd-8aec-b6054e84f2bf,9dde17e0-49e1-42ec-8568-2f255c56b9dd,Sources2021_02_23,01.06.01,1,7ec12d42-9ce5-45a0-9c22-17059884f0c1,"{""contrib_count"": 7, ""answer_text_list"": []}",1,2046,2189,The reopening of debate presents challenging issues for Facebook because the claim has also been associated with a wave of anti-Asian sentiment
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,b2a2d6f1-7de9-49bd-8aec-b6054e84f2bf,f83cd030-e8c6-4820-8303-71c84365f52b,Sources2021_02_23,01.06.01,2,7ec12d42-9ce5-45a0-9c22-17059884f0c1,"{""contrib_count"": 7, ""answer_text_list"": []}",1,2241,2344,"Facebook\u2019s reversal on banning claims that covid-19 is man-made could unleash more anti-Asian sentiment"
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,b2a2d6f1-7de9-49bd-8aec-b6054e84f2bf,8d9813cc-8298-4b87-a52e-eaec29b0edf1,Sources2021_02_23,01.03.01,1,0c6cfcb0-51be-4afd-9deb-80c645cc8500,"{""contrib_count"": 5, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,9c92c32e-f0d6-4911-ba87-9c7192cfda33,a5d37190-bb53-4405-98d5-f50b6a49aaa4,Sources2021_02_23,01.05.05,1,046ea196-fa0f-4ed5-ad7d-9d4190be802c,"{""contrib_count"": 6, ""answer_text_list"": []}",1,2771,2777,Markay
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,9c92c32e-f0d6-4911-ba87-9c7192cfda33,af3c5c84-9834-470b-a1bd-31bf623e6b4e,Sources2021_02_23,01.11.04,1,65fa4330-7f15-4cc0-8c17-2a17f8dc6c4a,"{""contrib_count"": 4, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,9c92c32e-f0d6-4911-ba87-9c7192cfda33,916499b2-b78c-4f4b-966f-f52e72064662,Sources2021_02_23,01.02.03,1,acbfe0ad-7976-4cd7-b7cb-42a80ee14eb5,"{""contrib_count"": 5, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,9c92c32e-f0d6-4911-ba87-9c7192cfda33,bdff162d-acf6-488b-af7b-11ec925ada37,Sources2021_02_23,01.05.02,1,c14cfbf4-9178-4bad-a780-d59cf704a4ac,"{""contrib_count"": 7, ""answer_text_list"": []}",1,2748,2762,Axios reporter
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,9c92c32e-f0d6-4911-ba87-9c7192cfda33,b6563af9-850a-4f31-9984-79a74e52ec4b,Sources2021_02_23,01.07.09,1,4610a084-b57f-4bdb-9807-f20bcabf8dea,"{""contrib_count"": 5, ""answer_text_list"": []}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/fox/CnnMedicalLet.txt,530712335,CnnMedicalLet.txt,d082a22f09ad39a27a784f1ba1eff91842708e1a461000343fed12aeec3b0b9f,3288,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,2a7f2bc8-f2a9-4666-a65b-e6a2bcbcbc06,Consensus generated at 2022-06-06T022353,True,9c92c32e-f0d6-4911-ba87-9c7192cfda33,446ddd31-9a93-4a06-a0a2-b14876c3c8a8,Sources2021_02_23,01.05.03,1,4f58e6b5-084d-4169-bfda-75c64ee708c0,"{""contrib_count"": 7, ""answer_text_list"": []}",1,2763,2770,Lachlan
